timestamp,student_id,name,department,grade,double_major_minor_second_speciality,first_choice,second_choice
2025-01-22 00:24:07.635499,218,student_218,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:24:08.635499,219,student_219,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:24:09.635499,220,student_220,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:24:10.635499,221,student_221,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:24:11.635499,222,student_222,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:24:12.635499,223,student_223,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:24:13.635499,224,student_224,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:24:14.635499,225,student_225,電機系 (EE),大一 (freshman),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:24:15.635499,226,student_226,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:24:16.635499,227,student_227,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:24:17.635499,228,student_228,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:24:18.635499,229,student_229,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:24:19.635499,230,student_230,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:24:20.635499,231,student_231,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:24:21.635499,232,student_232,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:24:22.635499,233,student_233,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:24:23.635499,234,student_234,電機系 (EE),大一 (freshman),輔系:資工系 (minor in CS),無,無
2025-01-22 00:24:24.635499,235,student_235,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:24:25.635499,236,student_236,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:24:26.635499,237,student_237,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:24:27.635499,238,student_238,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:24:28.635499,239,student_239,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:24:29.635499,240,student_240,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:24:30.635499,241,student_241,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:24:31.635499,242,student_242,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:24:32.635499,243,student_243,電機系 (EE),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:24:33.635499,244,student_244,電機系 (EE),大一 (freshman),無,李教授班,李教授班
2025-01-22 00:24:34.635499,245,student_245,電機系 (EE),大一 (freshman),無,李教授班,高教授班
2025-01-22 00:24:35.635499,246,student_246,電機系 (EE),大一 (freshman),無,李教授班,無
2025-01-22 00:24:36.635499,247,student_247,電機系 (EE),大一 (freshman),無,高教授班,李教授班
2025-01-22 00:24:37.635499,248,student_248,電機系 (EE),大一 (freshman),無,高教授班,高教授班
2025-01-22 00:24:38.635499,249,student_249,電機系 (EE),大一 (freshman),無,高教授班,無
2025-01-22 00:24:39.635499,250,student_250,電機系 (EE),大一 (freshman),無,無,李教授班
2025-01-22 00:24:40.635499,251,student_251,電機系 (EE),大一 (freshman),無,無,高教授班
2025-01-22 00:24:41.635499,252,student_252,電機系 (EE),大一 (freshman),無,無,無
2025-01-22 00:24:42.635499,253,student_253,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:24:43.635499,254,student_254,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:24:44.635499,255,student_255,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:24:45.635499,256,student_256,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:24:46.635499,257,student_257,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:24:47.635499,258,student_258,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:24:48.635499,259,student_259,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:24:49.635499,260,student_260,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:24:50.635499,261,student_261,電機系 (EE),大二 (sophomore),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:24:51.635499,262,student_262,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:24:52.635499,263,student_263,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:24:53.635499,264,student_264,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:24:54.635499,265,student_265,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:24:55.635499,266,student_266,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:24:56.635499,267,student_267,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:24:57.635499,268,student_268,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:24:58.635499,269,student_269,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:24:59.635499,270,student_270,電機系 (EE),大二 (sophomore),輔系:資工系 (minor in CS),無,無
2025-01-22 00:25:00.635499,271,student_271,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:25:01.635499,272,student_272,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:25:02.635499,273,student_273,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:25:03.635499,274,student_274,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:25:04.635499,275,student_275,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:25:05.635499,276,student_276,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:25:06.635499,277,student_277,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:25:07.635499,278,student_278,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:25:08.635499,279,student_279,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:25:09.635499,280,student_280,電機系 (EE),大二 (sophomore),無,李教授班,李教授班
2025-01-22 00:25:10.635499,281,student_281,電機系 (EE),大二 (sophomore),無,李教授班,高教授班
2025-01-22 00:25:11.635499,282,student_282,電機系 (EE),大二 (sophomore),無,李教授班,無
2025-01-22 00:25:12.635499,283,student_283,電機系 (EE),大二 (sophomore),無,高教授班,李教授班
2025-01-22 00:25:13.635499,284,student_284,電機系 (EE),大二 (sophomore),無,高教授班,高教授班
2025-01-22 00:25:14.635499,285,student_285,電機系 (EE),大二 (sophomore),無,高教授班,無
2025-01-22 00:25:15.635499,286,student_286,電機系 (EE),大二 (sophomore),無,無,李教授班
2025-01-22 00:25:16.635499,287,student_287,電機系 (EE),大二 (sophomore),無,無,高教授班
2025-01-22 00:25:17.635499,288,student_288,電機系 (EE),大二 (sophomore),無,無,無
2025-01-22 00:25:18.635499,289,student_289,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:25:19.635499,290,student_290,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:25:20.635499,291,student_291,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:25:21.635499,292,student_292,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:25:22.635499,293,student_293,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:25:23.635499,294,student_294,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:25:24.635499,295,student_295,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:25:25.635499,296,student_296,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:25:26.635499,297,student_297,電機系 (EE),大三 (junior),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:25:27.635499,298,student_298,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:25:28.635499,299,student_299,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:25:29.635499,300,student_300,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:25:30.635499,301,student_301,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:25:31.635499,302,student_302,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:25:32.635499,303,student_303,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:25:33.635499,304,student_304,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:25:34.635499,305,student_305,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:25:35.635499,306,student_306,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),無,無
2025-01-22 00:25:36.635499,307,student_307,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:25:37.635499,308,student_308,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:25:38.635499,309,student_309,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:25:39.635499,310,student_310,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:25:40.635499,311,student_311,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:25:41.635499,312,student_312,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:25:42.635499,313,student_313,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:25:43.635499,314,student_314,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:25:44.635499,315,student_315,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:25:45.635499,316,student_316,電機系 (EE),大三 (junior),無,李教授班,李教授班
2025-01-22 00:25:46.635499,317,student_317,電機系 (EE),大三 (junior),無,李教授班,高教授班
2025-01-22 00:25:47.635499,318,student_318,電機系 (EE),大三 (junior),無,李教授班,無
2025-01-22 00:25:48.635499,319,student_319,電機系 (EE),大三 (junior),無,高教授班,李教授班
2025-01-22 00:25:49.635499,320,student_320,電機系 (EE),大三 (junior),無,高教授班,高教授班
2025-01-22 00:25:50.635499,321,student_321,電機系 (EE),大三 (junior),無,高教授班,無
2025-01-22 00:25:51.635499,322,student_322,電機系 (EE),大三 (junior),無,無,李教授班
2025-01-22 00:25:52.635499,323,student_323,電機系 (EE),大三 (junior),無,無,高教授班
2025-01-22 00:25:53.635499,324,student_324,電機系 (EE),大三 (junior),無,無,無
2025-01-22 00:25:54.635499,325,student_325,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:25:55.635499,326,student_326,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:25:56.635499,327,student_327,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:25:57.635499,328,student_328,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:25:58.635499,329,student_329,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:25:59.635499,330,student_330,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:26:00.635499,331,student_331,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:26:01.635499,332,student_332,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:26:02.635499,333,student_333,電機系 (EE),大四 (senior),雙主修:資工系 (also major in CS),無,無
2025-01-22 00:26:03.635499,334,student_334,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:26:04.635499,335,student_335,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:26:05.635499,336,student_336,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:26:06.635499,337,student_337,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:26:07.635499,338,student_338,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:26:08.635499,339,student_339,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:26:09.635499,340,student_340,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:26:10.635499,341,student_341,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:26:11.635499,342,student_342,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),無,無
2025-01-22 00:26:12.635499,343,student_343,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:26:13.635499,344,student_344,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:26:14.635499,345,student_345,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:26:15.635499,346,student_346,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:26:16.635499,347,student_347,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:26:17.635499,348,student_348,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:26:18.635499,349,student_349,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:26:19.635499,350,student_350,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:26:20.635499,351,student_351,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:26:21.635499,352,student_352,電機系 (EE),大四 (senior),無,李教授班,李教授班
2025-01-22 00:26:22.635499,353,student_353,電機系 (EE),大四 (senior),無,李教授班,高教授班
2025-01-22 00:26:23.635499,354,student_354,電機系 (EE),大四 (senior),無,李教授班,無
2025-01-22 00:26:24.635499,355,student_355,電機系 (EE),大四 (senior),無,高教授班,李教授班
2025-01-22 00:26:25.635499,356,student_356,電機系 (EE),大四 (senior),無,高教授班,高教授班
2025-01-22 00:26:26.635499,357,student_357,電機系 (EE),大四 (senior),無,高教授班,無
2025-01-22 00:26:27.635499,358,student_358,電機系 (EE),大四 (senior),無,無,李教授班
2025-01-22 00:26:28.635499,359,student_359,電機系 (EE),大四 (senior),無,無,高教授班
2025-01-22 00:26:29.635499,360,student_360,電機系 (EE),大四 (senior),無,無,無
2025-01-22 00:26:30.635499,361,student_361,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:26:31.635499,362,student_362,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:26:32.635499,363,student_363,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:26:33.635499,364,student_364,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:26:34.635499,365,student_365,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:26:35.635499,366,student_366,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:26:36.635499,367,student_367,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:26:37.635499,368,student_368,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:26:38.635499,369,student_369,電機系 (EE),大五、大六、或大七,雙主修:資工系 (also major in CS),無,無
2025-01-22 00:26:39.635499,370,student_370,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:26:40.635499,371,student_371,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:26:41.635499,372,student_372,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:26:42.635499,373,student_373,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:26:43.635499,374,student_374,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:26:44.635499,375,student_375,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:26:45.635499,376,student_376,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:26:46.635499,377,student_377,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:26:47.635499,378,student_378,電機系 (EE),大五、大六、或大七,輔系:資工系 (minor in CS),無,無
2025-01-22 00:26:48.635499,379,student_379,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:26:49.635499,380,student_380,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:26:50.635499,381,student_381,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:26:51.635499,382,student_382,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:26:52.635499,383,student_383,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:26:53.635499,384,student_384,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:26:54.635499,385,student_385,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:26:55.635499,386,student_386,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:26:56.635499,387,student_387,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:26:57.635499,388,student_388,電機系 (EE),大五、大六、或大七,無,李教授班,李教授班
2025-01-22 00:26:58.635499,389,student_389,電機系 (EE),大五、大六、或大七,無,李教授班,高教授班
2025-01-22 00:26:59.635499,390,student_390,電機系 (EE),大五、大六、或大七,無,李教授班,無
2025-01-22 00:27:00.635499,391,student_391,電機系 (EE),大五、大六、或大七,無,高教授班,李教授班
2025-01-22 00:27:01.635499,392,student_392,電機系 (EE),大五、大六、或大七,無,高教授班,高教授班
2025-01-22 00:27:02.635499,393,student_393,電機系 (EE),大五、大六、或大七,無,高教授班,無
2025-01-22 00:27:03.635499,394,student_394,電機系 (EE),大五、大六、或大七,無,無,李教授班
2025-01-22 00:27:04.635499,395,student_395,電機系 (EE),大五、大六、或大七,無,無,高教授班
2025-01-22 00:27:05.635499,396,student_396,電機系 (EE),大五、大六、或大七,無,無,無
2025-01-22 00:27:06.635499,397,student_397,電機系 (EE),其他,雙主修:資工系 (also major in CS),李教授班,李教授班
2025-01-22 00:27:07.635499,398,student_398,電機系 (EE),其他,雙主修:資工系 (also major in CS),李教授班,高教授班
2025-01-22 00:27:08.635499,399,student_399,電機系 (EE),其他,雙主修:資工系 (also major in CS),李教授班,無
2025-01-22 00:27:09.635499,400,student_400,電機系 (EE),其他,雙主修:資工系 (also major in CS),高教授班,李教授班
2025-01-22 00:27:10.635499,401,student_401,電機系 (EE),其他,雙主修:資工系 (also major in CS),高教授班,高教授班
2025-01-22 00:27:11.635499,402,student_402,電機系 (EE),其他,雙主修:資工系 (also major in CS),高教授班,無
2025-01-22 00:27:12.635499,403,student_403,電機系 (EE),其他,雙主修:資工系 (also major in CS),無,李教授班
2025-01-22 00:27:13.635499,404,student_404,電機系 (EE),其他,雙主修:資工系 (also major in CS),無,高教授班
2025-01-22 00:27:14.635499,405,student_405,電機系 (EE),其他,雙主修:資工系 (also major in CS),無,無
2025-01-22 00:27:15.635499,406,student_406,電機系 (EE),其他,輔系:資工系 (minor in CS),李教授班,李教授班
2025-01-22 00:27:16.635499,407,student_407,電機系 (EE),其他,輔系:資工系 (minor in CS),李教授班,高教授班
2025-01-22 00:27:17.635499,408,student_408,電機系 (EE),其他,輔系:資工系 (minor in CS),李教授班,無
2025-01-22 00:27:18.635499,409,student_409,電機系 (EE),其他,輔系:資工系 (minor in CS),高教授班,李教授班
2025-01-22 00:27:19.635499,410,student_410,電機系 (EE),其他,輔系:資工系 (minor in CS),高教授班,高教授班
2025-01-22 00:27:20.635499,411,student_411,電機系 (EE),其他,輔系:資工系 (minor in CS),高教授班,無
2025-01-22 00:27:21.635499,412,student_412,電機系 (EE),其他,輔系:資工系 (minor in CS),無,李教授班
2025-01-22 00:27:22.635499,413,student_413,電機系 (EE),其他,輔系:資工系 (minor in CS),無,高教授班
2025-01-22 00:27:23.635499,414,student_414,電機系 (EE),其他,輔系:資工系 (minor in CS),無,無
2025-01-22 00:27:24.635499,415,student_415,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班
2025-01-22 00:27:25.635499,416,student_416,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班
2025-01-22 00:27:26.635499,417,student_417,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無
2025-01-22 00:27:27.635499,418,student_418,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班
2025-01-22 00:27:28.635499,419,student_419,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班
2025-01-22 00:27:29.635499,420,student_420,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無
2025-01-22 00:27:30.635499,421,student_421,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班
2025-01-22 00:27:31.635499,422,student_422,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班
2025-01-22 00:27:32.635499,423,student_423,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,無
2025-01-22 00:27:33.635499,424,student_424,電機系 (EE),其他,無,李教授班,李教授班
2025-01-22 00:27:34.635499,425,student_425,電機系 (EE),其他,無,李教授班,高教授班
2025-01-22 00:27:35.635499,426,student_426,電機系 (EE),其他,無,李教授班,無
2025-01-22 00:27:36.635499,427,student_427,電機系 (EE),其他,無,高教授班,李教授班
2025-01-22 00:27:37.635499,428,student_428,電機系 (EE),其他,無,高教授班,高教授班
2025-01-22 00:27:38.635499,429,student_429,電機系 (EE),其他,無,高教授班,無
2025-01-22 00:27:39.635499,430,student_430,電機系 (EE),其他,無,無,李教授班
2025-01-22 00:27:40.635499,431,student_431,電機系 (EE),其他,無,無,高教授班
2025-01-22 00:27:41.635499,432,student_432,電機系 (EE),其他,無,無,無
2025-01-22 00:27:42.635499,433,student_433,電資學院學士班 (U-EECS),大一 (freshman),雙主修:資工系 (also major in CS),李教授班,李教授班
